Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Best_Seed_3,Best_Seed_4,Best_Seed_5,Best_Seed_6,Best_Seed_7,Best_Seed_8,Best_Seed_9,Div_Seed_0,Div_Seed_1,Div_Seed_2,Div_Seed_3,Div_Seed_4,Div_Seed_5,Div_Seed_6,Div_Seed_7,Div_Seed_8,Div_Seed_9
51,59.28025402915032,8.151646223704859,0.09657127591422918,57.52773709319882,55.80243549781477,60.219980326494124,71.38865224238651,39.61371641427411,62.221115041357706,59.46760122259903,65.09528578468323,54.887566403631325,66.5784502650636,0.04412032534306668,0.0767961006891999,0.07112666106582005,0.10395919718669011,0.061945349171304495,0.12798278435065327,0.12993562985561863,0.10476508411812491,0.1495556917688233,0.09552593559299037
52,57.79406190698753,7.889812551100086,0.0528145645369269,54.72321917479678,52.89690662386914,59.176235294505574,71.38865224238651,39.61371641427411,62.221115041357706,59.46760122259903,59.64228955126097,54.887566403631325,63.92331710119416,0.01987004245954314,0.033325229593574604,0.059476183482729844,0.06515858194209996,0.02200002805002506,0.05231365374806769,0.01702201401169581,0.04466178992861591,0.17897212012861227,0.035346002024304685
53,56.90105087813881,7.535974442038916,0.05855238584775507,54.72321917479678,52.16979082370739,59.176235294505574,71.38865224238651,39.61371641427411,58.706517865942516,59.46760122259903,59.64228955126097,54.887566403631325,59.234919788283946,0.017873989279448593,0.023904589813297922,0.052230373887640846,0.05656165663730319,0.006497701025655505,0.15054495925324501,0.0,0.02732719320498768,0.2297781123817362,0.020805282994235792
54,55.96340122610261,7.98799787494701,0.0452414263912828,50.72034875927801,52.16979082370739,58.90964817231449,71.38865224238651,39.61371641427411,58.706517865942516,59.46760122259903,59.64228955126097,49.78052742097921,59.234919788283946,0.019398892327242425,0.01970663594363261,0.04528765756520715,0.04055457560681868,0.0007097263854918577,0.133810301392957,0.0,0.00967554612807411,0.1703040526949526,0.0129668758684515
55,53.58583051819761,8.96360730518173,0.14851935459346358,49.64409338394199,51.34028778106557,54.19836788257956,70.53434368303533,37.38823532020467,58.2071140510333,57.9539787325123,59.64228955126097,41.27999304935588,55.66960174698656,0.15974475284026848,0.16246731527060038,0.1582243800742283,0.17172817972524798,0.012041070243542366,0.13616186381574344,0.1533157985199883,0.159139516249931,0.20439303130430705,0.16797763789077846
56,52.59685337928041,7.904660044000155,0.17510545637453465,47.11045974191438,51.34028778106557,54.19836788257956,63.178205935890844,37.38823532020467,58.2071140510333,57.9539787325123,59.64228955126097,41.27999304935588,55.66960174698656,0.16250311992492356,0.19111983151499906,0.2020168126815436,0.20617492868773643,0.17576045355274703,0.1765029610516902,0.04497989468922552,0.17448290354027277,0.21604202176715845,0.20147163633505
57,51.54935181773294,7.551666506493937,0.09661511424511635,47.11045974191438,49.96536564623179,53.26283108897067,59.82540376617345,36.05767807205956,58.2071140510333,57.9539787325123,57.879308723525554,41.27999304935588,53.951385305552606,0.0521162795435021,0.0922770430212338,0.09241379333001284,0.09242239177284164,0.1570882852631229,0.07344202143595834,0.14391683329570773,0.04587723281946215,0.12603909624307774,0.09055816572624434
58,50.55675816595309,7.907400765093057,0.04653812219563098,42.35959173009161,49.96536564623179,51.39228152386585,59.82540376617345,35.21392020847378,58.2071140510333,56.92031126068596,56.5944658036492,41.137742363773384,53.951385305552606,0.005751415456916983,0.06385167638627942,0.05873930803741155,0.03731493527674237,0.07754053331001472,0.007121847443629994,0.052691734243144675,0.0,0.11047305999009013,0.05189671181207995
59,49.979510513430554,8.147914890835764,0.05837063089330259,42.35959173009161,49.96536564623179,50.20651864488801,58.193648679205694,32.87309757511588,58.17016720205228,56.92031126068596,56.01727672670836,41.137742363773384,53.951385305552606,0.0,0.05103512455294592,0.031561417454380895,0.028958198280368677,0.03917148619426157,0.1581328294416325,0.034301979386586606,0.12758611347469703,0.07361954236115845,0.039339617786994185
60,49.56008677758594,7.8063392120792345,0.09915196218104314,42.35959173009161,49.96536564623179,50.20651864488801,58.193648679205694,32.87309757511588,55.52481480118445,56.90064518175953,54.48805784805646,41.137742363773384,53.951385305552606,0.1687679285685963,0.05182224012480847,0.17988091222540042,0.032530426810072614,0.01674408616833834,0.15125143541468425,0.1459707637044391,0.14561179802176635,0.07480392981776358,0.024136100954561944
61,48.18532732305874,6.982842369023321,0.1527985786173339,42.35959173009161,47.394155026922306,49.621267993215014,51.54028725238081,32.87309757511588,55.52481480118445,55.24723130816838,54.48805784805646,41.137742363773384,51.66702733167921,0.1802397921212713,0.15909345820892148,0.20064303349194745,0.18212088004240556,0.14365706402769488,0.14355672239991868,0.05578197693229756,0.1686416955416979,0.16611557154608064,0.1281355918611036
62,47.47627711378187,7.565143542913355,0.16765213101461568,42.35959173009161,47.394155026922306,49.34360831675622,48.90563342664433,30.695709412833537,55.45035649513511,55.24723130816838,54.48805784805646,39.21140024153158,51.66702733167921,0.1838336177737868,0.18491656066764312,0.21845671742409073,0.2184915836832533,0.1433760324928172,0.13434632712309916,0.02735378517527674,0.19459483427488633,0.20208153696324332,0.16907031456806015
63,46.445880282929096,7.570939633612061,0.09496388370075269,41.06291332642593,45.52773338537534,46.06863169136969,48.57595973058281,29.843197893497404,55.45035649513511,52.93836379475226,54.31426381087019,39.1967373909319,51.48064531035027,0.0792155314448601,0.07299952436604872,0.08216896909317077,0.10548366968895971,0.21720041927212114,0.04440945369391633,0.15159111793466054,0.06438529745558655,0.08261896015757952,0.04956589390062353
64,45.26770771669532,7.415391539641633,0.05656018533841034,41.06291332642593,42.35589431195399,44.38393198979111,45.70897276765919,29.843197893497404,55.45035649513511,52.93836379475226,54.238340765322675,39.1967373909319,47.49836843148364,0.16442723774259096,0.04231211634814907,0.018506325649951468,0.04585027095544834,0.12429860119589063,0.010542747165936008,0.06768994011108391,0.01627087037541184,0.07570374383964115,0.0
65,43.870254039310375,7.023124097318199,0.09920312802812613,41.06291332642593,41.82543721948008,44.38393198979111,41.287643733082064,29.843197893497404,54.809658168436755,50.96680771915851,50.3692987580348,36.65528315371341,47.49836843148364,0.06455712326036062,0.02442870036294703,0.14773446531985393,0.028741087606126915,0.07889949898661662,0.14052744165212389,0.16290425906460954,0.11551770052680398,0.06093760440215723,0.16778339909966156
66,42.607962519486264,6.648769864348607,0.11464142027509279,41.06291332642593,41.82543721948008,44.175040312493564,39.3586588864045,28.157746454219534,51.97161123514587,49.70656385170554,49.046129720765975,36.65528315371341,44.1202410345083,0.02041021164458715,0.02725663477556521,0.1285098788355105,0.16505680132489178,0.1773467402407213,0.15747577132259752,0.07001165111617655,0.14053906173033717,0.05760821603680663,0.20219923572373402
67,41.04973769508442,6.448116814442386,0.13637412056040993,37.56040645402055,39.8258383244667,40.8928391318139,37.424311495874576,28.157746454219534,51.97161123514587,48.55898603760809,45.3301136294732,36.65528315371341,44.1202410345083,0.0,0.17625581295719683,0.18263509013173582,0.1880152318967636,0.1934215040926673,0.14838762559197655,0.019303188353042545,0.036430399368589904,0.17687829345241093,0.2424140597597155
68,40.992857575659805,6.461157765392772,0.14839298613732257,37.56040645402055,39.257037130220624,40.8928391318139,37.424311495874576,28.157746454219534,51.97161123514587,48.55898603760809,45.3301136294732,36.65528315371341,44.1202410345083,0.1491523507593765,0.09002063621514429,0.18506461046670952,0.22032198559717908,0.20309466745224075,0.149482209332982,0.0,0.0,0.20599198972940197,0.2808014118201915
69,40.238374616247015,6.177098573638015,0.11957935339952294,37.56040645402055,39.257037130220624,40.8928391318139,35.28273304364615,28.157746454219534,51.53426146204424,45.71948762889713,43.77678751046432,36.08220631263538,44.1202410345083,0.14973216438580536,0.19532021458605864,0.10709709816986593,0.1034078050534231,0.21057044831363023,0.03296548649133335,0.14024043421448604,0.0,0.08946032593282364,0.16699955684780318
70,39.61983435240206,6.136052352194871,0.07119121645702428,37.56040645402055,39.257037130220624,37.76921497034954,34.8604369230261,28.157746454219534,50.34611045025335,45.71948762889713,43.77678751046432,34.630874968061164,44.1202410345083,0.07560555230125172,0.11128560694253518,0.02857564252057564,0.05007881623423702,0.12181756013490257,0.13838820120760867,0.06394336753168818,0.01962624758926841,0.0352861212444794,0.0673050488636959
